,0,1,2,3,4,5
782,0.9166667,0.8200924,0.033206075,0.7373871,1.0,0.9647469
783,0.9166667,0.8755227,0.00025614412,0.81430465,0.60008,0.969255
784,0.9166667,0.83986807,0.01453391,0.8686936,0.40012,0.9682346
785,1.0,0.8761148,0.0006933539,0.8686936,0.40012,0.97785467
786,1.0,0.83122426,0.008048728,0.8686936,0.40012,0.9890518
787,1.0,0.84507376,0.0033205668,0.8686936,0.60008,0.9932413
788,1.0,0.87272763,0.00027004443,0.8686936,0.00019996,0.9965812
789,1.0,0.7837397,0.03805081,0.7373871,0.40012,0.9601089
790,0.9166667,0.8506657,0.0048684133,0.0,0.60008,0.35478586
791,0.0,0.15949245,0.4782504,0.0,0.60008,0.8962146
792,0.0,0.77683437,0.057657667,0.0,0.40012,0.8993498
793,0.0,0.5668539,0.41527945,0.5847726,0.40012,0.9524474
794,0.75,0.8207028,0.0038063957,0.8686936,0.80004,0.9849414
795,1.0,0.74171937,0.037234053,0.8686936,0.60008,0.990139
796,1.0,0.8462096,0.0011713334,0.7373871,0.00019996,0.98309934
797,0.9166667,0.8815588,0.00028018057,0.8686936,0.20015997,0.9991272
798,1.0,0.8401864,0.0037655004,0.8686936,0.60008,0.9907983
799,1.0,0.80090487,0.016041245,0.8686936,0.60008,0.9903314
800,1.0,0.85150766,0.00084420823,0.7063899,0.60008,0.97125113
801,0.8333333,0.8052499,0.038851146,0.7063899,0.40012,0.9611222
802,0.8333333,0.87003255,0.0012795939,0.7373871,0.60008,0.97400403
803,0.9166667,0.86283076,0.00269795,0.81430465,0.60008,0.9845567
804,0.9166667,0.8664659,0.0008743348,0.0,1.0,0.8989278
805,0.0,0.7027167,0.1643454,0.0,0.40012,0.876154
806,0.0,0.6149664,0.28655413,0.8686936,0.60008,0.9845819
807,1.0,0.8305875,0.0027211546,0.8686936,0.60008,0.9908472
808,1.0,0.8423546,0.002077844,0.81430465,0.80004,0.9891196
809,0.9166667,0.80440295,0.013040177,0.0,0.80004,0.27486205
810,0.0,0.6406424,0.34677005,0.0,1.0,0.8874263
811,0.0,0.57924086,0.18928428,0.0,0.80004,0.89805615
812,0.0,0.607826,0.38608158,0.0,1.0,0.8948142
813,0.0,0.60280156,0.4128836,0.0,1.0,0.8915194
814,0.0,0.62935907,0.13718279,0.0,0.80004,0.8921213
815,0.0,0.607826,0.38608158,0.0,0.80004,0.895142
816,0.0,0.64006513,0.2018172,0.6060807,0.00019996,0.95212746
817,0.8333333,0.87311226,0.0003016339,0.8686936,0.00019996,0.9846144
818,1.0,0.82184976,0.0068021417,0.0,0.20015997,0.90432
819,0.0,0.5609189,0.26993904,0.7373871,0.40012,0.9720234
820,0.9166667,0.7817057,0.03106003,0.8686936,0.80004,0.9981209
821,1.0,0.8769182,0.000516233,0.0,0.80004,0.9274218
822,0.0,0.4694163,0.31469044,0.0,0.60008,0.889961
823,0.0,0.598587,0.4125168,0.7063899,0.40012,0.96586716
824,0.8333333,0.85123324,0.002681838,0.81430465,0.40012,0.9755707
825,0.9166667,0.86620724,0.0008004789,0.0,0.40012,0.89780277
826,0.0,0.4952174,0.29327765,0.0,0.60008,0.88004875
827,0.0,0.35746703,0.37988263,0.0,0.20015997,0.89538354
828,0.0,0.72682464,0.045283962,0.0,0.20015997,0.8967578
829,0.0,0.3812891,0.4215893,0.44291398,0.20015997,0.94482243
830,0.5833334,0.7940002,0.01627001,0.7063899,0.60008,0.98159796
831,0.8333333,0.7607125,0.10768878,0.6060807,0.60008,0.9594652
832,0.8333333,0.8571914,0.000961888,0.7373871,0.60008,0.9791766
833,0.9166667,0.8421884,0.0022094792,0.0,0.80004,0.29128927
834,0.6666666,0.7725791,0.14514881,0.52656794,0.20015997,0.9505986
835,0.6666666,0.85100955,0.004963509,0.52656794,0.20015997,0.96082956
836,0.6666666,0.87742394,0.0005671286,0.5847726,0.60008,0.95103526
837,0.75,0.8333847,0.0065290993,0.7373871,0.60008,0.97275513
838,0.9166667,0.86491203,0.00031853805,0.7063899,0.40012,0.9668853
839,0.8333333,0.818934,0.005233795,0.8686936,0.60008,0.97130865
840,1.0,0.72174466,0.16024128,0.81430465,0.60008,0.9828795
841,0.9166667,0.88298494,0.0007690549,0.0,0.80004,0.9041556
842,0.0,0.59032893,0.19456905,0.8686936,0.40012,0.960292
843,1.0,0.7512662,0.10886192,0.0,0.60008,0.9067562
844,0.0,0.43442446,0.38958588,0.7373871,0.00019996,0.96604866
845,0.9166667,0.87093484,0.000473917,0.0,0.40012,0.20240259
846,0.4166667,0.8619711,0.00064780685,0.33046594,0.40012,0.9259155
847,0.5833334,0.83452785,0.018102782,0.52656794,0.40012,0.94449955
848,0.6666666,0.83677095,0.005102964,0.81430465,0.60008,0.97921896
849,0.9166667,0.84344935,0.0043809684,0.7063899,0.80004,0.9652747
850,0.8333333,0.8594986,0.0027034197,0.0,1.0,0.89382195
851,0.0,0.5139145,0.31510413,0.6060807,1.0,0.9411562
852,0.8333333,0.8538666,0.0045480425,0.81430465,1.0,0.99288684
853,0.9166667,0.8385474,0.015650617,0.7373871,1.0,0.97492063
854,0.9166667,0.85565543,0.0006515379,0.5847726,0.40012,0.9453888
855,0.75,0.87301636,0.0019010305,0.6060807,0.40012,0.94993216
856,0.8333333,0.85142875,0.006484861,0.8686936,0.40012,0.98560864
857,1.0,0.72024393,0.20287727,0.8686936,0.40012,0.9850161
858,1.0,0.8030634,0.007609991,0.8686936,0.80004,0.9879753
859,1.0,0.85065943,0.0010491952,0.8686936,0.60008,0.99909806
860,1.0,0.8520319,0.00079558726,0.81430465,0.20015997,0.9762425
861,0.9166667,0.86507934,0.00045366347,0.81430465,0.40012,0.96592623
862,0.9166667,0.85135716,0.0013638588,0.0,0.40012,0.8988647
863,0.0,0.22379032,0.4502682,0.7063899,0.20015997,0.9573181
864,0.8333333,0.6169528,0.4074407,0.6060807,0.40012,0.9611865
865,0.8333333,0.6770117,0.10890617,0.0,0.60008,0.91217554
866,0.0,0.091656275,0.50244033,0.0,0.80004,0.8919814
867,0.0,0.20970017,0.4582207,0.0,0.40012,0.8998042
868,0.0,0.31266257,0.40483823,0.0,0.60008,0.8933146
869,0.0,0.099730425,0.5017038,0.0,0.60008,0.89607114
870,0.0,0.24709931,0.45674917,0.33046594,0.20015997,0.9271887
871,0.5833334,0.79350346,0.031446222,0.0,0.60008,0.90957093
872,0.0,0.66349405,0.41047117,0.0,0.60008,0.88623464
873,0.0,0.68883824,0.40288132,0.0,0.20015997,0.9099041
874,0.0,0.40278715,0.34895727,0.4586097,0.40012,0.95171416
875,0.6666666,0.8685754,0.0012140431,0.41277978,0.60008,0.9440206
876,0.5833334,0.8647216,0.0008705897,0.52656794,0.80004,0.9495761
877,0.6666666,0.8545072,0.0026953742,0.52656794,0.80004,0.9511335
878,0.6666666,0.8815149,0.00050592434,0.7373871,0.80004,0.9675144
879,0.9166667,0.84949124,0.0010527965,0.5847726,0.60008,0.9490087
880,0.75,0.8202121,0.0104816,0.81430465,0.80004,0.9743778
881,0.9166667,0.8541113,0.002123416,0.8686936,1.0,0.99128485
882,1.0,0.8187915,0.014144929,0.8686936,1.0,0.98642427
883,1.0,0.8162447,0.014379843,0.8686936,1.0,0.9917637
884,1.0,0.8321155,0.0024755616,0.8686936,0.60008,0.9982195
885,1.0,0.82387346,0.0064115496,0.7063899,0.60008,0.988973
886,0.8333333,0.85153985,0.007661585,0.7373871,0.60008,0.98733234
887,0.9166667,0.85339016,0.006037851,0.7063899,0.60008,0.97509784
888,0.8333333,0.8678067,0.0020556306,0.8686936,0.60008,0.98864114
889,1.0,0.8283909,0.011194142,0.81430465,0.60008,0.99055177
890,0.9166667,0.8195229,0.02827415,0.8686936,0.80004,0.9879473
891,1.0,0.8076827,0.018774783,0.0,0.80004,0.8939773
892,0.0,0.7557716,0.04576595,0.7373871,0.80004,0.97025496
893,0.9166667,0.8648516,0.0023597796,0.7063899,0.80004,0.9736342
894,0.8333333,0.8838985,0.000628141,0.8686936,0.80004,0.9871392
895,1.0,0.86196953,0.00040530995,0.81430465,0.40012,0.9833165
